,id,date,monday,tuesday,wednesday,thursday,friday,saturday,sunday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood (target)
646,AS14.13,24-03-14,1,0,0,0,0,0,0,8.8,1,1.8,0.307412986,52.09096667,1,,14.8313913,33.76756989,52.46077778,,,,10.88,26.57757143,,,,,
647,AS14.13,25-03-14,0,1,0,0,0,0,0,7.6,1.2,1.8,0.098568485,48.80532038,,,16.88514286,36.94154701,34.7495,,,,59.98215789,29.33561538,50.09,,25.496,,
648,AS14.13,26-03-14,0,0,1,0,0,0,0,8.4,-1,1,0.303655124,58.48340645,1,1,9.362869565,38.51134737,161.4598,,,,18.97278571,30.551125,,,,,
649,AS14.13,27-03-14,0,0,0,1,0,0,0,7.4,-1.2,1,0.10809413,75.79649557,,1,8.8625,45.41415625,91.7205,,,,58.33166667,44.102,289.617,,,,
650,AS14.13,28-03-14,0,0,0,0,1,0,0,7.6,-1,1.2,0.33558374,75.9397,,,16.08165714,30.32545509,110.019,,,11.12266667,13.89169231,54.35116364,18.78678571,,,,
651,AS14.13,29-03-14,0,0,0,0,0,1,0,7.2,-1.8,1,0.370085378,60.40769894,,,8.334791667,44.77968421,59.45225,,,,13.06377778,24.07737037,,,43.997,,
652,AS14.13,30-03-14,0,0,0,0,0,0,1,6.2,-0.6,0.8,0.11063152,73.2304923,,,9.100666667,39.47737838,39.20418182,,,,125.4165,15.81916667,,,,,
653,AS14.13,31-03-14,1,0,0,0,0,0,0,7,-1.2,0.6,0.292226891,38.4226197,1,,12.93240476,20.4167594,66.98464706,,,,7.455,40.37783333,,,,,
654,AS14.13,01-04-14,0,1,0,0,0,0,0,7.5,-1.5,1,0.438748347,43.57148837,1,1,32.81654082,35.06533884,100.9238571,,,,12.377,257.7915,,6.7595,,,
655,AS14.13,02-04-14,0,0,1,0,0,0,0,7.4,-1.2,1,0.371207945,41.23156501,,,13.46468966,72.19076307,57.951,,,,14.28857143,39.55171429,,,,,
656,AS14.13,03-04-14,0,0,0,1,0,0,0,7.6,-0.8,1.4,0.303966145,54.19191428,1,1,19.11481481,51.07346748,368.455,,,,10.16361538,11.85366667,,,,,
657,AS14.13,04-04-14,0,0,0,0,1,0,0,7.8,-0.6,1,0.196742259,50.31747502,,1,15.05898361,48.47894558,97.28328571,,,,12.606125,18.094,,,,,
658,AS14.13,05-04-14,0,0,0,0,0,1,0,6.8,0.2,0.8,0.156461272,80.37630322,,,30.606,51.68586026,61.05477778,,,,18.30630769,27.516,,,,,
659,AS14.13,06-04-14,0,0,0,0,0,0,1,6.25,0.25,0.75,0.320321023,69.37989999,,,44.4361875,43.29666197,49.54271429,,,,8.255357143,26.31315,56.6804,52.81175,,,
660,AS14.13,07-04-14,1,0,0,0,0,0,0,7.4,-0.4,1,0.308004657,86.32668292,1,1,16.997,74.45685542,103.076,,,,187.858375,57.3121875,,,,,
661,AS14.13,08-04-14,0,1,0,0,0,0,0,8.2,0.8,1.4,0.124335515,55.23874469,1,,30.95073529,35.65259375,164.2018333,,,,9.252642857,17.58911111,,,24.576,,
662,AS14.13,09-04-14,0,0,1,0,0,0,0,7.8,-0.2,1.2,0.190265148,67.76260951,1,,23.0341,44.22594253,59.6635,,,,87.4868,17.49116667,,,79.1085,,
663,AS14.13,10-04-14,0,0,0,1,0,0,0,7.6,0.6,1,0.309211405,69.72818897,1,,12.96577273,52.86245283,,,,15.069,14.14733333,6.848666667,,,,,
664,AS14.13,11-04-14,0,0,0,0,1,0,0,6.8,0.6,1.2,0.468707763,25.29557142,1,,14.89782759,18.9970885,,,,,20.98618182,25.0074,,,,,
665,AS14.13,12-04-14,0,0,0,0,0,1,0,6.8,0.6,1,0.095499195,69.948789,1,1,12.68154839,32.65265698,62.2175,,,58.18925,13.018,48.88785714,,,,,
666,AS14.13,13-04-14,0,0,0,0,0,0,1,6.6,0.2,0.8,0.151340679,54.70895333,,1,12.18825,39.01808163,,,,,21.41625,15.6511,,,,,
667,AS14.13,14-04-14,1,0,0,0,0,0,0,6.8,-0.6,1,0.261018543,30.69898136,,,12.985,23.92758163,,,,,15.40538462,11.89838889,,28.388,,,
668,AS14.13,15-04-14,0,1,0,0,0,0,0,6,-0.8,0.2,0.369934555,43.39099496,1,1,28.09245455,35.26722703,,,,,26.68754545,59.603,,,,,
669,AS14.13,16-04-14,0,0,1,0,0,0,0,6,-0.25,0.75,0.338282828,31.63257216,1,,12.91970455,22.03142731,,,,45.6375,20.7755,25.28781818,,,,,
670,AS14.13,17-04-14,0,0,0,1,0,0,0,6.4,-1.2,1,0.041411053,125.1971183,1,1,22.13007692,63.11588591,73.766,,,33.403,130.9870909,29.12754545,,,,,
671,AS14.13,18-04-14,0,0,0,0,1,0,0,3.5,-1,-1,0.118181818,26.78689475,,,10.0142,11.54623333,,,,,5.221125,11.09366667,,,,,
672,AS14.13,19-04-14,0,0,0,0,0,1,0,7.2,-0.6,1,0.240850592,67.25035075,1,,49.35936667,36.0117191,95.2115,,,19.87666667,29.85927778,27.54342857,15.463,,,,
673,AS14.13,20-04-14,0,0,0,0,0,0,1,6.6,-1.6,0.6,0.262184874,34.70958334,,,4.42475,47.35791304,5.725,,,15.035,6.74675,25.11814286,,,,,
674,AS14.13,21-04-14,1,0,0,0,0,0,0,7.4,-1.4,1,0.157101768,95.93214953,,,10.912875,63.5310146,,,,,160.2309333,13.9592,21.873,,,,
675,AS14.13,22-04-14,0,1,0,0,0,0,0,5.75,-1.25,0.75,0.271035265,52.42675001,,1,30.18270588,38.52919424,,,,,24.80454545,15.47890625,,,,,
676,AS14.13,23-04-14,0,0,1,0,0,0,0,7.4,-0.8,1,0.438573349,24.21464815,1,1,9.490836364,15.97589349,,,,,6.956857143,17.01494444,70.989,,,,
677,AS14.13,24-04-14,0,0,0,1,0,0,0,7.666666667,1,1,0.437810107,154.6343933,1,,14.14436585,22.56170968,,,,,33.77644444,32.90266667,,,,,
678,AS14.13,25-04-14,0,0,0,0,1,0,0,7.75,-0.25,1.25,0.440568844,59.48043157,,,22.712325,25.32733654,,,,,20.5896,52.37084375,,15.71457895,,,
679,AS14.13,26-04-14,0,0,0,0,0,1,0,8.8,-1.8,1.6,0.169494767,80.21029347,,,7.907,42.03569403,,,,,26.50736364,32.06969231,14.1359375,,,,
680,AS14.13,27-04-14,0,0,0,0,0,0,1,8,-0.5,1.5,0.264934673,93.20017006,,,48.224875,39.16880077,,,,8.2165,136.5913,58.59528571,45.94316667,,34.964,,
681,AS14.13,28-04-14,1,0,0,0,0,0,0,8.166666667,-1.666666667,1,0.29876844,94.86106024,,,37.31084615,40.06137908,,,,16.323,47.2553,49.57454545,41.42875,,,,
682,AS14.13,29-04-14,0,1,0,0,0,0,0,8.5,-1.25,1.25,0.325002877,56.07115385,,,25.08225,34.09517172,,,,7.579,8.969681818,20.62977778,41.35133333,,,,
683,AS14.13,30-04-14,0,0,1,0,0,0,0,7.833333333,-1.166666667,1,0.293671412,52.60438572,,,11.887625,32.21710256,,,,118.425,27.28225,37.3305,80.84066667,,,,
684,AS14.13,01-05-14,0,0,0,1,0,0,0,8.333333333,-1,2,0.146777631,57.00373451,,,15.9039,31.38381481,,,,24.51075,91.8305,46.60011111,53.7812,28.538,,,
685,AS14.13,02-05-14,0,0,0,0,1,0,0,8,-1.4,0.8,0.223843229,69.20763559,,,28.87230556,44.43388811,,,,7.516222222,17.50985714,35.93892857,34.85085714,,,,
686,AS14.13,03-05-14,0,0,0,0,0,1,0,7.25,-0.75,1,,4.627133338,,,3.222909091,1.095,,,,,,9.862285714,,,,,
687,AS14.13,04-05-14,0,0,0,0,0,0,1,8,-1,1,,,,,,,,,,,,,,,,,
713,AS14.14,20-03-14,0,0,0,1,0,0,0,7,0.333333333,0.666666667,,,1,,,,,,,,,,,,,,
714,AS14.14,21-03-14,0,0,0,0,1,0,0,6.4,-0.6,0.4,0.173385566,57.10271195,1,,10.01812681,52.27689286,12.64170588,103.378,,,89.73276744,42.78542424,63.638,,,,
715,AS14.14,22-03-14,0,0,0,0,0,1,0,5.8,-0.6,0,0.096000467,63.08333505,,,18.44020513,53.90843333,35.56870588,46.83466667,,,39.65675,35.13360377,,,4.044333333,,
716,AS14.14,23-03-14,0,0,0,0,0,0,1,6,-0.6,0.2,0.066436653,50.22655368,,,20.44276285,52.61022951,15.02747619,79.812,,,25.40075,36.44881081,,,,,
717,AS14.14,24-03-14,1,0,0,0,0,0,0,6.5,-1,0.25,0.08183478,63.68740609,,,14.18041004,58.37598319,51.67622222,43.42245,,,48.786,38.02468,42.0058,,,,
718,AS14.14,25-03-14,0,1,0,0,0,0,0,5.75,-0.25,0,0.086944096,74.74486363,1,1,16.17613226,46.409025,,75.5032,,,65.98717391,45.10361538,44.531,,,,
719,AS14.14,26-03-14,0,0,1,0,0,0,0,7,-0.2,1,0.136183362,53.65504975,1,1,10.11959333,41.92915315,51.7605,6.048,,,40.40742553,37.70046429,17.36483333,,,,
720,AS14.14,27-03-14,0,0,0,1,0,0,0,6.6,-1,0.8,0.080246866,70.91610171,1,,7.627828685,66.86932168,245.311,25.93066667,,,14.099,47.76129412,1.008,,,,
721,AS14.14,28-03-14,0,0,0,0,1,0,0,6.2,-0.4,0.6,0.069683999,64.92133148,1,,24.26557037,61.05937607,80.964,74.455,,,44.16371429,51.71121739,,4.612666667,,,
722,AS14.14,29-03-14,0,0,0,0,0,1,0,8,-0.25,1.25,0.165642871,37.10007935,1,1,17.90036364,34.32164815,5.725,14.09645455,,,8.357,164.2882,,,,,
723,AS14.14,30-03-14,0,0,0,0,0,0,1,6.5,-1,1,0.009551822,55.54725001,1,,446.0031525,26.01215,,,,,6.0715,,,,,,
724,AS14.14,31-03-14,1,0,0,0,0,0,0,6.75,-0.25,0.75,0.046555176,51.55021666,1,1,36.38178723,49.61195238,,,,,7.8674,,,,,,
725,AS14.14,01-04-14,0,1,0,0,0,0,0,6.2,0,0.4,0.052005567,20.51828571,,,9.366178571,11.89,,,,,8.0404,32.446,,,,,
726,AS14.14,02-04-14,0,0,1,0,0,0,0,7,-1,1,0.063487503,24.37103122,,,36.90116667,32.1526,,,,,7.0335,35.866,,,,,
727,AS14.14,03-04-14,0,0,0,1,0,0,0,7.333333333,-0.5,1,0.069387094,59.31647499,,,27.34462712,33.99981818,,8.059,,,11.31766667,46.582,,,,,
728,AS14.14,04-04-14,0,0,0,0,1,0,0,7.5,-1,1,0.003819444,30.75409997,,,14.95775,18.144,,,,,7.86825,,,,,,
729,AS14.14,05-04-14,0,0,0,0,0,1,0,7.4,-1.6,0.6,0.016678437,41.27497223,,,29.33640741,107.9291429,,,,3.011,13.3394,19.82,,,,,
730,AS14.14,06-04-14,0,0,0,0,0,0,1,7.4,-1,1,0.029015236,31.58467501,1,,34.64559574,422.559625,,,,,8.9448,18.27916667,,,,,
731,AS14.14,07-04-14,1,0,0,0,0,0,0,7,-0.2,1,0.008827357,28.96652632,,1,7.478833333,17.77116667,,,,,14.0995,44.648,,,,,
732,AS14.14,08-04-14,0,1,0,0,0,0,0,6.8,-0.2,0.8,0.039592087,18.86904164,1,,1089.834514,22.494,,,,,9.4816,,,,,,
733,AS14.14,09-04-14,0,0,1,0,0,0,0,8,0.333333333,1,0.117086835,52.30200002,,,28.36564516,23.79657143,,,,,7.603,13.054,,,,,
734,AS14.14,10-04-14,0,0,0,1,0,0,0,6.666666667,-0.333333333,1,0.052010804,36.80352172,,,30.39803448,18.882,,,,,7.721666667,29.299,,,,,
735,AS14.14,11-04-14,0,0,0,0,1,0,0,7.75,1,1,0.026137955,23.03925001,1,,150.6949231,19.197,,,,,12.3246,22.14066667,,,,,
736,AS14.14,12-04-14,0,0,0,0,0,1,0,7.5,0,1,0.063681822,19.3311667,,,11.71025,,,,,,11.1195,,,,,,
737,AS14.14,13-04-14,0,0,0,0,0,0,1,,,,0,14.86149991,,,14.8475,,,,,,,,,,,,
738,AS14.14,14-04-14,1,0,0,0,0,0,0,7.5,0,1,0.006666667,29.79800001,,,12.04214286,40.208,,,,,489.8525,,,,,,
739,AS14.14,15-04-14,0,1,0,0,0,0,0,6,-1,0.333333333,0.001807996,20.11262499,,,140.9475,52.448,,,,,5.6786,5.162,,,,,
740,AS14.14,16-04-14,0,0,1,0,0,0,0,6,0.5,0.25,0.058520075,24.7662,,,140.4852368,13.135,,,,,13.816,,,,,,
741,AS14.14,17-04-14,0,0,0,1,0,0,0,6.2,0,0.4,0.053160014,32.05635999,,1,281.6603261,16.80366667,,,,38.7715,17.1232,18.177,,,,,
742,AS14.14,18-04-14,0,0,0,0,1,0,0,6.5,-1,0,0.020833333,35.56833339,,,12.873125,19.6065,,,,,14.21,,,,,,
743,AS14.14,19-04-14,0,0,0,0,0,1,0,6.75,0.25,1,0.001739029,25.89860003,,1,7.762529412,15.6214,,,,,12.0945,,,,,,
744,AS14.14,20-04-14,0,0,0,0,0,0,1,7.5,-1,0.5,0.007997782,61.65978575,,1,15.38757143,70.651,,,169.699,,12.60075,,,,,,
745,AS14.14,21-04-14,1,0,0,0,0,0,0,7,0.25,1,0.042127838,35.10982351,1,,74.63476,80.62325,,,,,8.30025,18.149,,,,,
746,AS14.14,22-04-14,0,1,0,0,0,0,0,7,-0.4,0.6,0.007632546,27.99696154,1,1,43.5039,17.79325,,,,,8.4628,99.483,,,,,
747,AS14.14,23-04-14,0,0,1,0,0,0,0,7,-1,0.333333333,0.0446663,28.58800001,,,14.37097222,12.69575,,,,,15.46066667,14.192,47.435,,,,
748,AS14.14,24-04-14,0,0,0,1,0,0,0,7.333333333,0.333333333,1,0.064705882,34.45627778,,,14.19877778,18.9125,,,,32.423,16.636,,23.5665,,,,
749,AS14.14,25-04-14,0,0,0,0,1,0,0,8,0.8,1.4,0.005905696,38.36571427,,,73.53940741,26.92189474,,,,,14.6872,,,,,,
750,AS14.14,26-04-14,0,0,0,0,0,1,0,8,-1,1,0.133497537,26.35128576,,1,854.7655455,29.208,,,,,15.087,,,,,,
751,AS14.14,27-04-14,0,0,0,0,0,0,1,7.666666667,0,1,0.003125,73.19016667,,,16.68692857,32.5406,,,,,14.16966667,,,,,,
752,AS14.14,28-04-14,1,0,0,0,0,0,0,,,,0,18.8660001,1,,14.0115,,,,,,,,,,,,
753,AS14.14,29-04-14,0,1,0,0,0,0,0,,,,0.003703704,28.41849999,,,13.3476,13.6215,,,,,4.567,,,,,,
754,AS14.14,30-04-14,0,0,1,0,0,0,0,7,1,1,0.056746032,19.11533335,,,12.11666667,8.086,,,,,9.246,,,,,,
755,AS14.14,01-05-14,0,0,0,1,0,0,0,6,0,0.5,0.082964071,37.851125,,,10.26646154,,,,,,10.23666667,179.511,,,,,
756,AS14.14,02-05-14,0,0,0,0,1,0,0,6.666666667,0.333333333,1,0.0125,22.17446155,,,9.63476,7.036,,,,,12.8495,,,,,,
757,AS14.14,03-05-14,0,0,0,0,0,1,0,6.8,0.2,1,0.003819444,34.70970001,,,14.81930303,19.58,,,,,13.2584,21.135,,,,,
758,AS14.14,04-05-14,0,0,0,0,0,0,1,6.8,0,0.8,0.000694444,23.60920003,,,11.02205263,14.7565,,,,,10.9052,31.135,,,,,
759,AS14.14,05-05-14,1,0,0,0,0,0,0,7,-1,1,0.006493506,39.96620007,,,587.25675,17.38628571,,,,,7.563,,,,,,
783,AS14.15,14-03-14,0,0,0,0,1,0,0,6.5,-0.25,0.5,,81.01533341,1,1,22.45008333,35.161,,,,,172.527,,,,,,
784,AS14.15,15-03-14,0,0,0,0,0,1,0,6.75,0.75,0.5,,55.00566673,1,,6.738833333,41.44833333,,,,,,,,,,,
785,AS14.15,16-03-14,0,0,0,0,0,0,1,6.166666667,-0.666666667,0.333333333,,,1,,,,,,,,,,,,,,
786,AS14.15,17-03-14,1,0,0,0,0,0,0,6.4,0,0,0,0.694999933,1,,3.322,,,,,,,,,,,,
787,AS14.15,18-03-14,0,1,0,0,0,0,0,7.2,0.4,1.2,0.118737145,178.5905,1,,23.25956897,111.2966875,5.019,,,45.186,54.256,,47.276,,17.082,,
788,AS14.15,19-03-14,0,0,1,0,0,0,0,7.4,0.2,1.2,,,1,,,,,,,,,,,,,,
789,AS14.15,20-03-14,0,0,0,1,0,0,0,7,0.6,1,0.029761905,163.327125,1,1,30.6196,169.4494,,,,,,,,,,,
790,AS14.15,21-03-14,0,0,0,0,1,0,0,7,0.2,0.8,0.069223986,63.08615384,1,,34.28957143,21.69111111,,,,3.01,7.0585,,,,,,
791,AS14.15,22-03-14,0,0,0,0,0,1,0,7,-0.4,1,0.071059193,51.22757149,,,25.5808,40.255,,,,,22.17,,,,,,
792,AS14.15,23-03-14,0,0,0,0,0,0,1,7,0.2,1,0.144927536,187.4806667,,,7.39775,522.718,,,,,10.102,,,,,,
793,AS14.15,24-03-14,1,0,0,0,0,0,0,7,1,0.8,0,54.43249997,,,23.52518182,12.73566667,,,,21.464,8.046,,,,,,
794,AS14.15,25-03-14,0,1,0,0,0,0,0,7,0.8,1,0.004310345,180.600125,1,,27.72615,98.90422222,,,,,,,,,,,
795,AS14.15,26-03-14,0,0,1,0,0,0,0,7.2,1.4,0.8,0.226851852,291.0984117,1,1,13.75201639,116.6876061,,,,,56.59657143,,62.299,,,,
796,AS14.15,27-03-14,0,0,0,1,0,0,0,7,1,1,0,0.462000132,1,,49.808,,,,,,,,,,,,
797,AS14.15,28-03-14,0,0,0,0,1,0,0,7.2,1.2,1,0.042063492,158.3145,1,,35.09847059,115.4875556,,,,,7.021,,,,16.07633333,,
798,AS14.15,29-03-14,0,0,0,0,0,1,0,7,-1.2,0.8,0.325952381,48.67549992,1,,12.2675,3.016,,,,9.039,10.032,49.613,,,,,
799,AS14.15,30-03-14,0,0,0,0,0,0,1,7.4,-0.8,1,0.252876984,118.9538889,1,,22.66534615,65.1936,,,,,,155.979,,,,,
800,AS14.15,31-03-14,1,0,0,0,0,0,0,7.2,0.2,1,0,,1,1,,,,,,,,,,,,,
801,AS14.15,01-04-14,0,1,0,0,0,0,0,7.2,0.6,1,0.271825397,96.231875,1,1,12.53730435,56.52469231,,,,,,,,,,,
802,AS14.15,02-04-14,0,0,1,0,0,0,0,7.2,0.8,1,0.189484127,166.1307,1,1,11.56655556,109.7950833,,,,9.064,8.031,14.121,,,,,
803,AS14.15,03-04-14,0,0,0,1,0,0,0,7.2,0.6,1,0,,1,,,,,,,,,,,,,,
804,AS14.15,04-04-14,0,0,0,0,1,0,0,7.2,0.6,1,0.163380243,56.9333077,1,,19.73865385,37.743,,,,,,118.0985,,,,,
805,AS14.15,05-04-14,0,0,0,0,0,1,0,7.8,1,1,0.138157895,8.471333424,1,,8.467333333,,,,,,,,,,,,
806,AS14.15,06-04-14,0,0,0,0,0,0,1,6.2,-0.2,0,0.006578947,105.9365,1,1,20.48709091,28.31857143,,,,,,,,,,,
807,AS14.15,07-04-14,1,0,0,0,0,0,0,6.8,0.4,0.4,0.106758373,64.68875,1,1,4.8502,56.33525,,,,,9.099,,,,,,
808,AS14.15,08-04-14,0,1,0,0,0,0,0,6.8,0.2,0.6,0,,1,1,,,,,,,,,,,,,
809,AS14.15,09-04-14,0,0,1,0,0,0,0,7,0,1,0.00877193,,1,,,,,,,,,,,,,,
810,AS14.15,10-04-14,0,0,0,1,0,0,0,7.2,0.4,1,0.007894737,162.06675,1,,24.73022222,48.6128,,,,,,,,,,,
811,AS14.15,11-04-14,0,0,0,0,1,0,0,7,0.4,0.8,0.035714286,158.9958,1,,34.94,13.817,,,,,11.077,427.776,,,,,
812,AS14.15,12-04-14,0,0,0,0,0,1,0,7.4,1,1,0.097098214,309.2418571,1,1,34.26205882,145.94625,414.577,,,,,,,,,,
813,AS14.15,13-04-14,0,0,0,0,0,0,1,7,2,1,0,,1,1,,,,,,,,,,,,,
814,AS14.15,14-04-14,1,0,0,0,0,0,0,7,1,1,0.084876543,241.3501667,1,,17.00166667,152.8603077,,,,39.50275,6.016,54.6155,64.96,,,,
815,AS14.15,15-04-14,0,1,0,0,0,0,0,7,-0.2,1,0,,1,,,,,,,,,,,,,,
816,AS14.15,16-04-14,0,0,1,0,0,0,0,7,0.2,1,0.123900463,156.189,,,44.79532258,97.847,,,,,18.638,,,23.129,,,
817,AS14.15,17-04-14,0,0,0,1,0,0,0,6.4,0,0,0.091145833,146.228375,1,,23.89995833,72.2864,,,,10.038,37.88333333,31.68,,,,,
818,AS14.15,18-04-14,0,0,0,0,1,0,0,6,-0.4,0,0.26051374,203.5498571,,,11.65909091,45.498125,91.026,,,54.36833333,10.049,,103.633,,,,
819,AS14.15,19-04-14,0,0,0,0,0,1,0,7,-0.2,0.8,0.03125,90.49440002,,,32.8314,15.068,,,,,191.1675,,,,,,
820,AS14.15,20-04-14,0,0,0,0,0,0,1,7,0,1,,,,,,,,,,,,,,,,,
821,AS14.15,21-04-14,1,0,0,0,0,0,0,7.2,-0.2,1,0.03125,322.26925,,,11.72665217,178.4137,,,,40.5955,121.0711538,170.724,,,,,
822,AS14.15,22-04-14,0,1,0,0,0,0,0,7,0,1,,,1,,,,,,,,,,,,,,
823,AS14.15,23-04-14,0,0,1,0,0,0,0,7,1,1,0.28125,156.2796666,1,,18.59344444,57.99775,,,,28.243,41.228,,,,,,
824,AS14.15,24-04-14,0,0,0,1,0,0,0,7,1.8,1,0.0625,179.9025715,,1,25.8555,69.51114286,39.181,,,,42.65166667,12.082,,,,,
825,AS14.15,25-04-14,0,0,0,0,1,0,0,7,1,1,0,72.01900005,1,1,38.36433333,17.099,,,,,,,,,,,
826,AS14.15,26-04-14,0,0,0,0,0,1,0,6.2,-0.2,0,0.013888889,112.9356668,1,,22.89966667,39.45633333,,,,,28.18466667,,,,,,
827,AS14.15,27-04-14,0,0,0,0,0,0,1,7,0.75,0.6,0.149305556,625.5360001,1,,16.23657895,178.5467059,,,,,9.069,,,,,,
828,AS14.15,28-04-14,1,0,0,0,0,0,0,7,1,0.4,0.07,482.727,,,29.024125,356.6316667,,32.21633333,,,14.0815,,,,,,
829,AS14.15,29-04-14,0,1,0,0,0,0,0,7,1,0.333333333,0.04,18.38466668,1,,4.973333333,271.8095,,,,,,,,,,,
830,AS14.15,30-04-14,0,0,1,0,0,0,0,6,1.4,-0.4,0.136363636,193.6010001,1,,24.2486,,,,,,103.0415,,,,,,
831,AS14.15,01-05-14,0,0,0,1,0,0,0,6.6,-0.2,0,0,59.66700006,,,59.655,,,,,,,,,,,,
832,AS14.15,02-05-14,0,0,0,0,1,0,0,7,0.2,0.5,0,,1,,,,,,,,,,,,,,
833,AS14.15,03-05-14,0,0,0,0,0,1,0,6.8,0.2,0.2,0.071428571,97.50450003,1,1,15.2184375,78.05725,,,,,15.069,14.115,,,,,
834,AS14.15,04-05-14,0,0,0,0,0,0,1,7,-0.2,0.6,,,1,,,,,,,,,,,,,,
835,AS14.15,05-05-14,1,0,0,0,0,0,0,7,1,0.75,0,86.05599988,1,,29.014,,,,,,,,,,,,
836,AS14.15,06-05-14,0,1,0,0,0,0,0,,,,0.3436853,236.9337143,1,1,17.688,72.1725625,336.04,,,,,18.45533333,23.103,,,,
837,AS14.15,07-05-14,0,0,1,0,0,0,0,7,0,0.6,0,,,,,,,,,,,,,,,,
838,AS14.15,08-05-14,0,0,0,1,0,0,0,7,0.5,1,,,,,,,,,,,,,,,,,
859,AS14.16,13-03-14,0,0,0,1,0,0,0,8,-0.5,1.5,,22.9232222,1,,4.9139,30.73416667,,,,,,,,,,,
860,AS14.16,14-03-14,0,0,0,0,1,0,0,7.4,-0.4,0.75,,46.04099989,1,1,3.321333333,6.877,,,,,29.064,,,,,,
861,AS14.16,15-03-14,0,0,0,0,0,1,0,6.4,0.4,0.8,,34.7122143,,1,5.081307692,26.66,65.813,8.0384,,,10.025,51.699,,,,,
862,AS14.16,16-03-14,0,0,0,0,0,0,1,6.6,-0.8,0.5,,33.15381817,,1,9.766210526,13.38277778,,19.082,,,12.71733333,,,,,,
863,AS14.16,17-03-14,1,0,0,0,0,0,0,7.2,-0.6,0.6,0.060714286,79.36699994,,,3.94025,43.4677,,,,,15.073,216.303,,,,,
864,AS14.16,18-03-14,0,1,0,0,0,0,0,6.6,0.4,0.6,0.05391191,29.12262966,1,1,5.283194444,33.17885714,48.2755,22.1,,,11.054,,,,,,
865,AS14.16,19-03-14,0,0,1,0,0,0,0,6.4,0,0.6,0.005627706,8.785666704,,,6.4698,,17.332,,,,11.088,,,,,,
866,AS14.16,20-03-14,0,0,0,1,0,0,0,5.666666667,0.666666667,0.333333333,0.043838227,29.48735712,1,1,12.94868,12.215875,15.348,,,,10.029,34.951,,,,,
867,AS14.16,21-03-14,0,0,0,0,1,0,0,6.8,1,1,0.060560361,25.91190908,1,,6.480625,13.81211111,5.041,,,,,62.6,,,,,
868,AS14.16,22-03-14,0,0,0,0,0,1,0,6.5,0.5,0.75,0.066770413,231.1582,1,1,7.947636364,37.9042,46.721,,,,10.077,15.412,,,,,
869,AS14.16,23-03-14,0,0,0,0,0,0,1,7,0,1,0.068452381,72.63540003,1,1,7.888454545,29.21357143,60.419,13.047,,,11.562,63.77133333,,,,,
870,AS14.16,24-03-14,1,0,0,0,0,0,0,6.4,0,0.8,0.107312877,30.60126669,,,6.160416667,22.2792,,3.016,,,10.417,81.677,,,,,
871,AS14.16,25-03-14,0,1,0,0,0,0,0,6,0.6,0.6,0.087166231,40.53756,,1,5.667565217,30.46175,50.631,,,,10.5305,32.202,,,,,
872,AS14.16,26-03-14,0,0,1,0,0,0,0,5.6,0.2,0.25,0.090625,315.739125,,1,5.008,71.14975,60.185,32.3985,,,,221.426,,,,,
873,AS14.16,27-03-14,0,0,0,1,0,0,0,6,0,0.25,0.295099368,265.6683333,1,1,7.743444444,,557.1076667,,,,,,,,,,
874,AS14.16,28-03-14,0,0,0,0,1,0,0,6.5,-0.75,0.75,0.087468983,25.95669999,,,5.697666667,23.41417647,,,,,,,,,,,
875,AS14.16,29-03-14,0,0,0,0,0,1,0,6,-0.5,0.5,0.25250426,22.78444444,1,1,4.16484375,11.92969231,,19.119,,,8.057,23.4905,,,,,
876,AS14.16,30-03-14,0,0,0,0,0,0,1,5.4,0.4,1,0.052733447,53.91100004,1,,6.291571429,20.0858,246.6821667,,,,8.5505,,,,,,
877,AS14.16,31-03-14,1,0,0,0,0,0,0,6,-0.25,0.333333333,0.134740308,12.29949999,1,1,2.4698,10.6142,,,,,8.153,,,,,,
878,AS14.16,01-04-14,0,1,0,0,0,0,0,5.8,-0.4,0.6,0.313439434,147.3554,,1,5.776352941,21.65444444,,,,,,16.11266667,20.4745,,,,
879,AS14.16,02-04-14,0,0,1,0,0,0,0,6.4,-0.2,1,0.030474211,960.5031111,1,,3.307555556,13.220125,,,,,,725,,,,,
880,AS14.16,03-04-14,0,0,0,1,0,0,0,6.25,-0.5,0.333333333,0.012361111,34.70475,,,3.730545455,57.838,1.014,,,,8.5775,10.33925,,,,,
881,AS14.16,04-04-14,0,0,0,0,1,0,0,6.2,-0.2,0.8,0.144070603,123.486,1,1,8.4809625,46.66763889,554.05475,20.066,,,9.028666667,37.73475,4.944,,,,
882,AS14.16,05-04-14,0,0,0,0,0,1,0,7,0,1,0.087489177,18.39681818,1,,7.072142857,18.43584615,71.0125,,,,7.536,20.102,,,,,
883,AS14.16,06-04-14,0,0,0,0,0,0,1,6.75,-0.666666667,1,0.199877498,66.91016665,,,10.32226829,28.07261111,28.9432,,,,8.062,30.967,,,19.138,5.22,
884,AS14.16,07-04-14,1,0,0,0,0,0,0,7,-0.2,1,0.086416898,138.3754375,,1,5.692307692,29.14392857,51.298,22.6395,,,,39.99233333,,,,,
